jday	Time	u_ref	T_ref	d_ref	precip	q_par	T_canopy	d_canopy	p_atm	CO2_atm	T0	Tsurf	Troot	Zw	lai	A	Ec
135	1	0.85	16.0208333333333	1.516466567055	0	0	16.0208333333333	1.516466567055	83.7	380	16.0208333333333	16.0208333333333	16.0208333333333	10	1	-999	-999
135	1.5	0.85	15.9791666666667	1.52099707139799	0	0	15.9791666666667	1.52099707139799	83.7	380	15.9791666666667	15.9791666666667	15.9791666666667	10	1	-999	-999
135	2	0.85	15.8541666666667	1.51648184584915	0	0	15.8541666666667	1.51648184584915	83.7	380	15.8541666666667	15.8541666666667	15.8541666666667	10	1	-999	-999
135	2.5	0.85	15.9791666666667	1.52702366153965	0	0	15.9791666666667	1.52702366153965	83.7	380	15.9791666666667	15.9791666666667	15.9791666666667	10	1	-999	-999
135	3	0.85	16.0625	1.53936066729834	0	0	16.0625	1.53936066729834	83.7	380	16.0625	16.0625	16.0625	10	1	-999	-999
135	3.5	0.85	16.6041666666667	1.555808137569	0	0	16.6041666666667	1.555808137569	83.7	380	16.6041666666667	16.6041666666667	16.6041666666667	10	1	-999	-999
135	4	0.85	17.1458333333333	1.5727991790539	0	0	17.1458333333333	1.5727991790539	83.7	380	17.1458333333333	17.1458333333333	17.1458333333333	10	1	-999	-999
135	4.5	0.85	16.5	1.52886211775496	0	0	16.5	1.52886211775496	83.7	380	16.5	16.5	16.5	10	1	-999	-999
135	5	0.85	16.5416666666667	1.55400562410503	0	0	16.5416666666667	1.55400562410503	83.7	380	16.5416666666667	16.5416666666667	16.5416666666667	10	1	-999	-999
135	5.5	0.85	16.6041666666667	1.56776136516564	0	0	16.6041666666667	1.56776136516564	83.7	380	16.6041666666667	16.6041666666667	16.6041666666667	10	1	-999	-999
135	6	0.85	16.8125	1.55231217506354	0	300	16.8125	1.55231217506354	83.7	380	16.8125	16.8125	16.8125	10	1	-999	-999
135	6.5	0.85	17.5208333333333	1.58951510969573	0	300	17.5208333333333	1.58951510969573	83.7	380	17.5208333333333	17.5208333333333	17.5208333333333	10	1	-999	-999
135	7	0.85	18.2916666666667	1.64115319516224	0	300	18.2916666666667	1.64115319516224	83.7	380	18.2916666666667	18.2916666666667	18.2916666666667	10	1	-999	-999
135	7.5	0.85	19	1.68754481817863	0	300	19	1.68754481817863	83.7	380	19	19	19	10	1	-999	-999
135	8	0.85	19.1458333333333	1.69125630789019	0	300	19.1458333333333	1.69125630789019	83.7	380	19.1458333333333	19.1458333333333	19.1458333333333	10	1	-999	-999
135	8.5	0.85	19.375	1.70394637856613	0	300	19.375	1.70394637856613	83.7	380	19.375	19.375	19.375	10	1	-999	-999
135	9	0.85	19.9583333333333	1.7622777895486	0	300	19.9583333333333	1.7622777895486	83.7	380	19.9583333333333	19.9583333333333	19.9583333333333	10	1	-999	-999
135	9.5	0.85	20.5416666666667	1.85229478826878	0	300	20.5416666666667	1.85229478826878	83.7	380	20.5416666666667	20.5416666666667	20.5416666666667	10	1	-999	-999
135	10	0.85	21.6875	1.93621850255842	0	300	21.6875	1.93621850255842	83.7	380	21.6875	21.6875	21.6875	10	1	-999	-999
135	10.5	0.85	22.2916666666667	1.98055348208315	0	300	22.2916666666667	1.98055348208315	83.7	380	22.2916666666667	22.2916666666667	22.2916666666667	10	1	-999	-999
135	11	0.85	22.1875	1.93585272637856	0	300	22.1875	1.93585272637856	83.7	380	22.1875	22.1875	22.1875	10	1	-999	-999
135	11.5	0.85	20.6875	1.7170827630034	0	300	20.6875	1.7170827630034	83.7	380	20.6875	20.6875	20.6875	10	1	-999	-999
135	12	0.85	22.2083333333333	1.72882615259532	0	300	22.2083333333333	1.72882615259532	83.7	380	22.2083333333333	22.2083333333333	22.2083333333333	10	1	-999	-999
135	12.5	0.85	22.0833333333333	1.73671487394935	0	300	22.0833333333333	1.73671487394935	83.7	380	22.0833333333333	22.0833333333333	22.0833333333333	10	1	-999	-999
135	13	0.85	23.6458333333333	1.88390536301548	0	300	23.6458333333333	1.88390536301548	83.7	380	23.6458333333333	23.6458333333333	23.6458333333333	10	1	-999	-999
135	13.5	0.85	22.8541666666667	1.85611179807397	0	300	22.8541666666667	1.85611179807397	83.7	380	22.8541666666667	22.8541666666667	22.8541666666667	10	1	-999	-999
135	14	0.85	22.75	1.88912777804873	0	300	22.75	1.88912777804873	83.7	380	22.75	22.75	22.75	10	1	-999	-999
135	14.5	0.85	22.5625	1.87176324002784	0	300	22.5625	1.87176324002784	83.7	380	22.5625	22.5625	22.5625	10	1	-999	-999
135	15	0.85	21.8125	1.83463040571499	0	300	21.8125	1.83463040571499	83.7	380	21.8125	21.8125	21.8125	10	1	-999	-999
135	15.5	0.85	22.3541666666667	1.89688429733245	0	300	22.3541666666667	1.89688429733245	83.7	380	22.3541666666667	22.3541666666667	22.3541666666667	10	1	-999	-999
135	16	0.85	20.8541666666667	1.81355387947373	0	300	20.8541666666667	1.81355387947373	83.7	380	20.8541666666667	20.8541666666667	20.8541666666667	10	1	-999	-999
135	16.5	0.85	19.5208333333333	1.70654076354206	0	300	19.5208333333333	1.70654076354206	83.7	380	19.5208333333333	19.5208333333333	19.5208333333333	10	1	-999	-999
135	17	0.85	18.7083333333333	1.54615647723944	5	300	18.7083333333333	1.54615647723944	83.7	380	18.7083333333333	18.7083333333333	18.7083333333333	10	1	-999	-999
135	17.5	0.85	19.1041666666667	1.46654241284995	0	300	19.1041666666667	1.46654241284995	83.7	380	19.1041666666667	19.1041666666667	19.1041666666667	10	1	-999	-999
135	18	0.85	18.1041666666667	1.4149479294929	0	300	18.1041666666667	1.4149479294929	83.7	380	18.1041666666667	18.1041666666667	18.1041666666667	10	1	-999	-999
135	18.5	0.85	17.9791666666667	1.44210452205155	0	300	17.9791666666667	1.44210452205155	83.7	380	17.9791666666667	17.9791666666667	17.9791666666667	10	1	-999	-999
135	19	0.85	17.4166666666667	1.422189322892	0	300	17.4166666666667	1.422189322892	83.7	380	17.4166666666667	17.4166666666667	17.4166666666667	10	1	-999	-999
135	19.5	0.85	17	1.41038896682917	0	300	17	1.41038896682917	83.7	380	17	17	17	10	1	-999	-999
135	20	0.85	16.7916666666667	1.41628481341484	0	0	16.7916666666667	1.41628481341484	83.7	380	16.7916666666667	16.7916666666667	16.7916666666667	10	1	-999	-999
135	20.5	0.85	16.6875	1.43056686638132	0	0	16.6875	1.43056686638132	83.7	380	16.6875	16.6875	16.6875	10	1	-999	-999
135	21	0.85	16.6875	1.44711412597142	0	0	16.6875	1.44711412597142	83.7	380	16.6875	16.6875	16.6875	10	1	-999	-999
135	21.5	0.85	16.4583333333333	1.44657174063634	0	0	16.4583333333333	1.44657174063634	83.7	380	16.4583333333333	16.4583333333333	16.4583333333333	10	1	-999	-999
135	22	0.85	16.4583333333333	1.46210389554224	0	0	16.4583333333333	1.46210389554224	83.7	380	16.4583333333333	16.4583333333333	16.4583333333333	10	1	-999	-999
135	22.5	0.85	16.5208333333333	1.47329236660194	0	0	16.5208333333333	1.47329236660194	83.7	380	16.5208333333333	16.5208333333333	16.5208333333333	10	1	-999	-999
135	23	0.85	16.4375	1.4782986746652	0	0	16.4375	1.4782986746652	83.7	380	16.4375	16.4375	16.4375	10	1	-999	-999
135	23.5	0.85	16.3958333333333	1.48986493017936	0	0	16.3958333333333	1.48986493017936	83.7	380	16.3958333333333	16.3958333333333	16.3958333333333	10	1	-999	-999
136	0	0.85	16.1666666666667	1.4980971277219	0	0	16.1666666666667	1.4980971277219	83.7	380	16.1666666666667	16.1666666666667	16.1666666666667	10	1	-999	-999
136	0.5	0.85	15.7708333333333	1.47557612948917	0	0	15.7708333333333	1.47557612948917	83.7	380	15.7708333333333	15.7708333333333	15.7708333333333	10	1	-999	-999
136	1	0.85	15.7083333333333	1.48570872952157	0	0	15.7083333333333	1.48570872952157	83.7	380	15.7083333333333	15.7083333333333	15.7083333333333	10	1	-999	-999
136	1.5	0.85	15.8125	1.49616317547539	0	0	15.8125	1.49616317547539	83.7	380	15.8125	15.8125	15.8125	10	1	-999	-999
136	2	0.85	15.7083333333333	1.49440885011963	0	0	15.7083333333333	1.49440885011963	83.7	380	15.7083333333333	15.7083333333333	15.7083333333333	10	1	-999	-999
136	2.5	0.85	15.7708333333333	1.50363920246726	0	0	15.7708333333333	1.50363920246726	83.7	380	15.7708333333333	15.7708333333333	15.7708333333333	10	1	-999	-999
136	3	0.85	15.9166666666667	1.51385836117744	0	0	15.9166666666667	1.51385836117744	83.7	380	15.9166666666667	15.9166666666667	15.9166666666667	10	1	-999	-999
136	3.5	0.85	15.8541666666667	1.51050303587203	0	0	15.8541666666667	1.51050303587203	83.7	380	15.8541666666667	15.8541666666667	15.8541666666667	10	1	-999	-999
136	4	0.85	15.7916666666667	1.51218897568627	0	0	15.7916666666667	1.51218897568627	83.7	380	15.7916666666667	15.7916666666667	15.7916666666667	10	1	-999	-999
136	4.5	0.85	15.8541666666667	1.52619741206198	0	0	15.8541666666667	1.52619741206198	83.7	380	15.8541666666667	15.8541666666667	15.8541666666667	10	1	-999	-999
136	5	0.85	15.9375	1.53564205343296	0	0	15.9375	1.53564205343296	83.7	380	15.9375	15.9375	15.9375	10	1	-999	-999
136	5.5	0.85	16.25	1.55139010542032	0	0	16.25	1.55139010542032	83.7	380	16.25	16.25	16.25	10	1	-999	-999
136	6	0.85	16.625	1.58309478818686	0	300	16.625	1.58309478818686	83.7	380	16.625	16.625	16.625	10	1	-999	-999
136	6.5	0.85	17.375	1.63820559561594	0	300	17.375	1.63820559561594	83.7	380	17.375	17.375	17.375	10	1	-999	-999
136	7	0.85	17.8541666666667	1.66661719096484	0	300	17.8541666666667	1.66661719096484	83.7	380	17.8541666666667	17.8541666666667	17.8541666666667	10	1	-999	-999
136	7.5	0.85	18.6041666666667	1.70251264274266	0	300	18.6041666666667	1.70251264274266	83.7	380	18.6041666666667	18.6041666666667	18.6041666666667	10	1	-999	-999
136	8	0.85	18.9166666666667	1.71659240355567	0	300	18.9166666666667	1.71659240355567	83.7	380	18.9166666666667	18.9166666666667	18.9166666666667	10	1	-999	-999
136	8.5	0.85	18.7291666666667	1.70592298557329	0	300	18.7291666666667	1.70592298557329	83.7	380	18.7291666666667	18.7291666666667	18.7291666666667	10	1	-999	-999
136	9	0.85	18.5625	1.69347177376736	0	300	18.5625	1.69347177376736	83.7	380	18.5625	18.5625	18.5625	10	1	-999	-999
136	9.5	0.85	18.8333333333333	1.68942001121038	0	300	18.8333333333333	1.68942001121038	83.7	380	18.8333333333333	18.8333333333333	18.8333333333333	10	1	-999	-999
136	10	0.85	19.5208333333333	1.7406476753106	0	300	19.5208333333333	1.7406476753106	83.7	380	19.5208333333333	19.5208333333333	19.5208333333333	10	1	-999	-999
136	10.5	0.85	19.5	1.72412586944326	0	300	19.5	1.72412586944326	83.7	380	19.5	19.5	19.5	10	1	-999	-999
136	11	0.85	19.0625	1.67417677517328	0	300	19.0625	1.67417677517328	83.7	380	19.0625	19.0625	19.0625	10	1	-999	-999
136	11.5	0.85	19.3958333333333	1.66360571096604	0	300	19.3958333333333	1.66360571096604	83.7	380	19.3958333333333	19.3958333333333	19.3958333333333	10	1	-999	-999
136	12	0.85	19.5208333333333	1.62844769659616	0	300	19.5208333333333	1.62844769659616	83.7	380	19.5208333333333	19.5208333333333	19.5208333333333	10	1	-999	-999
136	12.5	0.85	19.8125	1.71118213126591	0	300	19.8125	1.71118213126591	83.7	380	19.8125	19.8125	19.8125	10	1	-999	-999
136	13	0.85	21.7291666666667	1.81642610466486	0	300	21.7291666666667	1.81642610466486	83.7	380	21.7291666666667	21.7291666666667	21.7291666666667	10	1	-999	-999
136	13.5	0.85	21.7708333333333	1.88802543456375	0	300	21.7708333333333	1.88802543456375	83.7	380	21.7708333333333	21.7708333333333	21.7708333333333	10	1	-999	-999
136	14	0.85	21.0625	1.85539737720313	0	300	21.0625	1.85539737720313	83.7	380	21.0625	21.0625	21.0625	10	1	-999	-999
136	14.5	0.85	20.2083333333333	1.81438182451409	0	300	20.2083333333333	1.81438182451409	83.7	380	20.2083333333333	20.2083333333333	20.2083333333333	10	1	-999	-999
136	15	0.85	19.8125	1.77464995109175	0	300	19.8125	1.77464995109175	83.7	380	19.8125	19.8125	19.8125	10	1	-999	-999
